;;;;;;;;THEO DÕI VẬT TƯ DỰ ÁN/ MATERIAL CONTROL LOG;;;;;Hướng dẫn cập nhật thông tin:;;;;Thời gian nộp bảng cập nhật:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DỰ TOÁN;;;;;;;
;;;;;;;;Tên dự án/ Project no.:25-BRA-I-090;;;;;- Chữ tô màu xanh:;;Chưa cập nhật;;- Trong ngày khi có biến động.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;;;;I90-A5A;Tôn tấm;PL5x2000X12000;ASTM A36;m2;39,3;;;;;;;;;;;;;;; 192,0 ; 7.536,0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 192,00 ; 7.536,00 ; Rev06-BRADEN-PL5x2000x12000-8tờ ;;;;;; 192 ; 7.536 ;15/5/25;210625/HN-IBS;Hùng Nguyên;Thép tấm 5x2000x12000 (8 tờ);SS400; 7.536,00 ;21/6/25; 192 ; 7.536,00 ;13.181,82; 109.272.015,07 ;10%;99.338.195,52;27-Jun; 192 ; 7.536 ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 192 ; 7.536 ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;;;;I90-A6;Tôn tấm;"PL6x1500x12000; PL6x2000x12000 (2 tờ); PL6x2000x3000(1 tờ)";ASTM A36;m2;47,1;120,96;5697,4;;; 126,00 ; 5.934,6 ;;; -   ; -   ; -   ; -   ; 54,0 ; 2.543,4 ; -   ; -   ; 24,0 ; 1.130,4 ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 204,00 ; 9.608,40 ; Rev07-BRADEN-PL6x2000x12000-1tờ ;;;;;; 204 ; 9.608 ;15/5/25;140525HN-IBS;Hùng Nguyên;Thép tấm 6x1500x12000;"SS400 
(Team / chứng chỉ A36)"; 5.934,60 ;14/5/25;126,00; 5.934,60 ;13.090,91; 85.458.245,93 ;10%;77.689.314,49;17-May; 204 ; 9.608 ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 204 ; 9.608 ; -   ; -   ; Đủ ;;;;;;;;;
ok;;;;;;;;I90-A6;Tôn tấm;"PL6x1500x12000; PL6x2000x12000 (2 tờ); PL6x2000x3000(1 tờ)";ASTM A36;m2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;150725/HN-IBS;Hùng Nguyên;Thép tấm 6x2000x12000 = 1 Tấm A36;SS400/Q235B; 1.130,40 ;15/7/25;24,00; 1.130,40 ;13.136,36; 16.334.275,48 ;10%;14.849.341,34;18-Jul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ok;;;;;;;;I90-A6;Tôn tấm;"PL6x1500x12000; PL6x2000x12000 (2 tờ); PL6x2000x3000(1 tờ)";ASTM A36;m2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;210625/HN-IBS;Hùng Nguyên;Thép tấm 6x2000x12000 (2 tờ);SS400; 2.260,80 ;21/6/25;48,00; 2.260,80 ;13.181,82; 32.781.604,52 ;10%;29.801.458,66;27-Jun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ok;;;;;;;;I90-A6;Tôn tấm;"PL6x1500x12000; PL6x2000x12000 (2 tờ); PL6x2000x3000(1 tờ)";ASTM A36;m2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;210625/HN-IBS;Hùng Nguyên;Thép tấm 6x2000x3000  (1 tờ);SS400; 282,60 ;21/6/25;6,00; 282,60 ;13.181,82; 4.097.700,57 ;10%;3.725.182,33;27-Jun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;;;;I90-A7;Tôn tấm;PL8x1500x9060;ASTM A36;m2;62,8;5004,74;314297,9;;; 163,08 ; 10.241,4 ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 163,08 ; 10.241,42 ; Rev01-PL8x1500x9060-12-tờ ;;;;;; 163 ; 10.241 ;15/5/25;140525HN-IBS;Hùng Nguyên;Thép tấm 8x1500x9060;"SS400 
(Team / chứng chỉ A36)"; 5.120,71 ;14/5/25;81,54; 5.120,71 ;13.090,91; 73.738.229,12 ;10%;67.034.753,75;23-May; 163 ; 10.241 ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 163 ; 10.241 ; -   ; 0 ; Đủ ;;;;;;;;;
ok;;;;;;;;I90-A7;Tôn tấm;PL8x1500x9060;ASTM A36;m2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;040625HN-IBS;Hùng Nguyên;Thép tấm 8x1500x9060 = 6 TẤm ASTM A36;SS400; 5.120,71 ;4/6/25;81,54; 5.120,71 ;13.090,91; 73.738.229,12 ;10%;67.034.753,75;9-Jun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;;;;I90-A8;Tôn tấm;PL8x2000x7200;ASTM A36;m2;62,8;;;;; 460,80 ; 28.938,2 ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 460,80 ; 28.938,24 ; Rev01-PL8x2000x7200-32-tờ ;;;;;; 461 ; 28.938 ;15/5/25;140525HN-IBS;Hùng Nguyên;Thép tấm 8x2000x7200;A36; 19.895,04 ;14/5/25;316,80; 19.895,04 ;13.090,91; 286.488.595,90 ;10%;260.444.178,09;23-May; 461 ; 28.938 ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 461 ; 28.938 ; -   ; -   ; Đủ ;;;;;;;;;
ok;;;;;;;;I90-A8;Tôn tấm;PL8x2000x7200;ASTM A36;m2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;040625HN-IBS;Hùng Nguyên;Thép tấm 8x2000x7200 = 10 TẤm ASTM A36;SS400; 9.043,20 ;4/6/25;144,00; 9.043,20 ;13.090,91; 130.222.089,04 ;10%;118.383.717,31;9-Jun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;;;;I90-A9;Tôn tấm;PL8x2000x7800;ASTM A36;m2;62,8;;;;; 748,80 ; 47.024,6 ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 748,80 ; 47.024,64 ; Rev01-PL8x2000x7800-48-tờ ;;;;;; 749 ; 47.025 ;15/5/25;140525HN-IBS;Hùng Nguyên;Thép tấm 8x2000x7800;A36; 27.431,04 ;14/5/25;436,80; 27.431,04 ;13.090,91; 395.007.003,43 ;10%;359.097.275,85;23-May; 749 ; 47.025 ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 749 ; 47.025 ; -   ; -   ; Đủ ;;;;;;;;;
ok;;;;;;;;I90-A9;Tôn tấm;PL8x2000x7800;ASTM A36;m2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;040625HN-IBS;Hùng Nguyên;Thép tấm 8x2000x7800 = 20 TẤm ASTM A36;SS400; 19.593,60 ;4/6/25; 312,00 ; 19.593,60 ;13.090,91; 282.147.859,59 ;10%;256.498.054,18;9-Jun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;;;;I90-A10;Tôn tấm;PL8x2000x9060;ASTM A36;m2;62,8;;;;; 797,28 ; 50.069,2 ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 797,28 ; 50.069,18 ; Rev01-PL8x2000x9060-44-tờ ;;;;;; 797 ; 50.069 ;15/5/25;140525HN-IBS;Hùng Nguyên;Thép tấm 8x2000x9060;A36; 27.310,46 ;14/5/25;434,88; 27.310,46 ;13.090,91; 393.270.651,31 ;10%;357.518.773,92;23-May; 797 ; 50.069 ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 797 ; 50.069 ; -   ; 0 ; Đủ ;;;;;;;;;
ok;;;;;;;;I90-A10;Tôn tấm;PL8x2000x9060;ASTM A36;m2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;040625HN-IBS;Hùng Nguyên;Thép tấm 8x2000x9060 = 20 TẤm ASTM A36;SS400; 22.758,72 ;4/6/25; 362,40 ; 22.758,72 ;13.090,91; 327.725.590,76 ;10%;297.932.355,24;9-Jun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;;;;I90-A11;Tôn tấm;PL8x2000x12000;ASTM A36;m2;62,8;;;;; 2.880,00 ; 180.864,0 ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 336,0 ; 21.100,8 ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 3.216,00 ; 201.964,80 ; Rev07-BRADEN-PL8x2000x12000-14tờ ;;;;;; 3.216 ; 201.965 ;15/5/25;140525HN-IBS;Hùng Nguyên;Thép tấm 8x2000x12000;A36; 59.211,43 ;14/5/25; 1.200 ; 75.360,00 ;13.090,91; 1.085.184.075,36 ;10%;986.530.977,60;23-May; 3.216 ; 201.965 ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 3.216 ; 201.965 ; -   ; -   ; Đủ ;;;;;;;;;
ok;;;;;;;;I90-A11;Tôn tấm;PL8x2000x12000;ASTM A36;m2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;150725/HN-IBS;Hùng Nguyên;Thép tấm 8x2000x12000 = 14 Tấm A36;SS400/Q235B; 21.100,80 ;15/7/25;336,00; 21.100,80 ;13.136,36; 304.906.475,60 ;10%;277.187.705,09;18-Jul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ok;;;;;;;;I90-A11;Tôn tấm;PL8x2000x12000;ASTM A36;m2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;040625HN-IBS;Hùng Nguyên;Thép tấm 8x2000x12000 = 70 TẤm ASTM A36;SS400; 105.504,00 ;4/6/25; 1.680,00 ; 105.504,00 ;13.090,91; 1.519.257.705,50 ;10%;1.381.143.368,64;11-Jun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;;;;I90-A11A;Tôn tấm;PL8x2000x9650;ASTM A36;m2;62,8;;;;;;;;;;;;; 1.737,0 ; 109.083,6 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1.737,00 ; 109.083,60 ; Rev05-BRADEN-PL8x2000x9650-90tờ ;;;;;; 1.737 ; 109.084 ;;210625/HN-IBS;Hùng Nguyên;Thép tấm 8x2000x9650;SS400; 109.083,60 ;21/6/25; 1.737,00 ; 109.083,60 ;13.181,82; 1.581.712.418,17 ;10%;1.437.920.380,15;24-Jun; 1.737 ; 109.084 ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 1.737 ; 109.084 ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;;;;I90-A12;Tôn tấm;"PL10x1500x12000; PL10x2000x12000 (12 tờ)";ASTM A36;m2;78,5;189,66;14888,3;;; 198,00 ; 15.543,0 ;;; -   ; -   ; -   ; -   ; 288,0 ; 22.608,0 ; -   ; -   ; -   ; -   ; 24,0 ; 1.884,0 ; -   ; -   ; -   ; -   ; 120,0 ; 9.420,0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 84,0 ; 6.594,0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 714,00 ; 56.049,00 ; Rev18-BRADEN-bổ sung PL10x2000x12000-3.5 tờ ;;;;;; 714 ; 56.049 ;15/5/25;140525HN-IBS;Hùng Nguyên;Thép tấm 10x1500x12000;"SS400 
(Team / chứng chỉ A36)"; 15.543,00 ;14/5/25;198,00; 15.543,00 ;13.090,91; 223.819.215,54 ;10%;203.472.014,13;17-May; 714 ; 56.049 ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 714 ; 56.049 ; -   ; -   ; Đủ ;;;;;;;;;
ok;;;;;;;;I90-A12;Tôn tấm;"PL10x1500x12000; PL10x2000x12000 (12 tờ)";ASTM A36;m2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;210625/HN-IBS;Hùng Nguyên;Thép tấm 10x2000x12000 (12 tờ);SS400; 22.608,00 ;21/6/25;288,00; 22.608,00 ;13.181,82; 327.816.045,22 ;10%;298.014.586,56;27-Jun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ok;;;;;;;;I90-A12;Tôn tấm;"PL10x1500x12000; PL10x2000x12000 (12 tờ)";ASTM A36;m2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;280725/HN-IBS;Hùng Nguyên;Thép tấm 10x2000x12000 (1 tờ);SS400; 1.884,00 ;28/7/25;24,00; 1.884,00 ;13.636,36; 28.259.992,46 ;10%;25.690.902,24;29-Jul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ok;;;;;;;;I90-A12;Tôn tấm;"PL10x1500x12000; PL10x2000x12000 (12 tờ)";ASTM A36;m2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;190825/HN-IBS;Hùng Nguyên;Thép tấm 10x2000x12000 (5 tờ);SS400/Q235B; 9.420,00 ;19/8/25; 120,00 ; 9.420,00 ; 13.090,91 ; 135.648.009,42 ;10%;123.316.372,20;22-Aug;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ok;;;;;;;;I90-A12;Tôn tấm;"PL10x1500x12000; PL10x2000x12000 (12 tờ)";ASTM A36;m2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;I90-1509/HN-IBS;Hùng Nguyên;Thép tấm 10x2000x12000 (3.5 tờ);; 6.594,00 ;15/9/25; 84,00 ; 6.594,00 ; 13.272,73 ; 96.272.400,00 ;10%;87.520.363,64;18-Sep;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;;;;I90-A13;Tôn tấm;"PL12x1500x12000; PL12x2000x12000; PL12x2000x9000.";ASTM A36;m2;94,2;61,20;5765,4;;; 54,00 ; 5.086,8 ;;; -   ; -   ; -   ; -   ; 90,0 ; 8.478,0 ; 24,0 ; 2.260,8 ; 48,0 ; 4.521,6 ; -   ; -   ; -   ; -   ; 48,0 ; 4.521,6 ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 264,00 ; 24.868,80 ; Rev10-BRADEN-PL12x2000x12000-2tờ ;;;;;; 264 ; 24.869 ;15/5/25;140525HN-IBS;Hùng Nguyên;Thép tấm 12x1500x12000 (3 tờ);"SS400 
(Team / chứng chỉ A36)"; 5.086,80 ;14/5/25;54,00; 5.086,80 ;13.090,91; 73.249.925,09 ;10%;66.590.840,99;17-May; 264 ; 24.869 ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 264 ; 24.869 ; -   ; -   ; Đủ ;;;;;;;;;
ok;;;;;;;;I90-A13;Tôn tấm;"PL12x1500x12000; PL12x2000x12000; PL12x2000x9000.";ASTM A36;m2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;150725/HN-IBS;Hùng Nguyên;Thép tấm 12x2000x12000 = 2 Tấm A36;SS400/Q235B; 4.521,60 ;15/7/25;48,00; 4.521,60 ;13.136,36; 65.337.101,91 ;10%;59.397.365,38;18-Jul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ok;;;;;;;;I90-A13;Tôn tấm;"PL12x1500x12000; PL12x2000x12000; PL12x2000x9000.";ASTM A36;m2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;210625/HN-IBS;Hùng Nguyên;Thép tấm 12x2000x12000 (3 tờ);SS400; 6.782,40 ;21/6/25;72,00; 6.782,40 ;13.181,82; 98.344.813,56 ;10%;89.404.375,97;24-Jun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ok;;;;;;;;I90-A13;Tôn tấm;"PL12x1500x12000; PL12x2000x12000; PL12x2000x9000.";ASTM A36;m2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;210625/HN-IBS;Hùng Nguyên;Thép tấm 12x2000x9000  (1 tờ);SS400; 1.695,60 ;21/6/25;18,00; 1.695,60 ;13.181,82; 24.586.203,39 ;10%;22.351.093,99;24-Jun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ok;;;;;;;;I90-A13;Tôn tấm;"PL12x1500x12000; PL12x2000x12000; PL12x2000x9000.";ASTM A36;m2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;210625/HN-IBS;Hùng Nguyên;Thép tấm 12x2000x12000 (1 tờ);SS400; 2.260,80 ;21/6/25;24,00; 2.260,80 ;13.181,82; 32.781.604,52 ;10%;29.801.458,66;27-Jun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ok;;;;;;;;I90-A13;Tôn tấm;"PL12x1500x12000; PL12x2000x12000; PL12x2000x9000.";ASTM A36;m2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;190825/HN-IBS;Hùng Nguyên;Thép tấm 12x2000x12000  (2 tờ);SS400/Q235B; 4.521,60 ;19/8/25; 48,00 ; 4.521,60 ; 13.090,91 ; 65.111.044,52 ;10%;59.191.858,66;22-Aug;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hiện; Thiếu Đã đủ ; 12,00 ;;;;;;I90-A14;Tôn tấm;PL15x1500x12000;ASTM A36;m2;117,8;388,06;45693,7;;; 396,00 ; 46.629,0 ;;; -   ; -   ; 288,0 ; 33.912,0 ; 126,0 ; 14.836,5 ; 18,0 ; 2.119,5 ; 18,0 ; 2.119,5 ; -   ; -   ; -   ; -   ; -   ; -   ; 36,0 ; 4.239,0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 882,00 ; 103.855,50 ; Rev11-BRADEN-PL15x1500x12000-2tờ ;;;;;; 882 ; 103.856 ;15/5/25;140525HN-IBS;Hùng Nguyên;Thép tấm 16x1500x12000;"SS400 
(Team / chứng chỉ A36)"; 27.129,60 ;14/5/25;216,00; 27.129,60 ;13.363,64; 398.805.228,52 ;10%;362.550.207,74;20-May; 870 ; 109.272 ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 870 ; 109.272 ; 12 ; (5.417); Thiếu ;;;;;;;;;
ok;;;;;;;;I90-A14;Tôn tấm;PL15x1500x12000;ASTM A36;m2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;040625HN-IBS;Hùng Nguyên;Thép tấm 16x1500x12000 = 26 TẤm ASTM A36;SS400; 58.780,80 ;4/6/25; 468,00 ; 58.780,80 ;13.363,64; 864.077.995,12 ;10%;785.525.450,11;9-Jun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ok;;;;;;;;I90-A14;Tôn tấm;PL15x1500x12000;ASTM A36;m2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;210625/HN-IBS;Hùng Nguyên;Thép tấm 16x1500x12000;SS400; 15.825,60 ;21/6/25; 126,00 ; 15.825,60 ;13.363,64; 232.636.383,30 ;10%;211.487.621,18;30-Jun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ok;;;;;;;;I90-A14;Tôn tấm;PL15x1500x12000;ASTM A36;m2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;210625/HN-IBS;Hùng Nguyên;Thép tấm 16x1500x12000;SS400; 4.521,60 ;21/6/25; 36,00 ; 4.521,60 ;13.363,64; 66.467.538,09 ;10%;60.425.034,62;30-Jun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
